fips,state,year,month,population,unemployment,date,code,minwage,fedminwage,cpi,change,gdp
54,west virginia,2012,11,1488374.0,7.3,2012-11-01,WV,8.17,8.17,229.594,-0.1699999999999999,70322.2
55,wisconsin,2012,11,4491084.0,6.8,2012-11-01,WI,8.17,8.17,229.594,-0.1699999999999999,277107.1
56,wyoming,2012,11,446255.0,5.2,2012-11-01,WY,5.8,8.17,229.594,-0.1200000000000001,38855.4
1,alabama,2012,12,3756121.0,7.7,2012-12-01,AL,0.0,8.17,229.594,0.0,189245.5
2,alaska,2012,12,537018.0,7.1,2012-12-01,AK,8.73,8.17,229.594,-0.1799999999999997,58283.6
4,arizona,2012,12,5044028.0,8.1,2012-12-01,AZ,8.62,8.17,229.594,0.1699999999999999,271440.0
5,arkansas,2012,12,2272297.0,7.2,2012-12-01,AR,7.04,8.17,229.594,-0.1500000000000003,108492.1
6,california,2012,12,29455494.0,9.8,2012-12-01,CA,9.01,8.17,229.594,-0.1899999999999995,2113096.4
37,los angeles county,2012,12,7840485.0,10.4,2012-12-01,,,,,,
8,colorado,2012,12,4026842.0,7.4,2012-12-01,CO,8.61,8.17,229.594,0.1499999999999985,276823.1
9,connecticut,2012,12,2851914.0,8.3,2012-12-01,CT,9.29,8.17,229.594,-0.200000000000001,240911.9
10,delaware,2012,12,723135.0,7.1,2012-12-01,DE,8.17,8.17,229.594,-0.1699999999999999,62354.6
11,district of columbia,2012,12,533355.0,8.7,2012-12-01,DC,9.29,8.17,229.594,-0.200000000000001,112157.0
12,florida,2012,12,15548277.0,8.1,2012-12-01,FL,8.64,8.17,229.594,0.3000000000000007,778545.0
13,georgia,2012,12,7516903.0,8.6,2012-12-01,GA,5.8,8.17,229.594,-0.1200000000000001,447764.7
15,hawaii,2012,12,1070064.0,5.1,2012-12-01,HI,8.17,8.17,229.594,-0.1699999999999999,71905.3
16,idaho,2012,12,1200386.0,7.1,2012-12-01,ID,8.17,8.17,229.594,-0.1699999999999999,58323.9
17,illinois,2012,12,10012126.0,9.1,2012-12-01,IL,9.29,8.17,229.594,-0.200000000000001,726399.1
18,indiana,2012,12,5048319.0,8.2,2012-12-01,IN,8.17,8.17,229.594,-0.1699999999999999,300513.9
19,iowa,2012,12,2397326.0,4.9,2012-12-01,IA,8.17,8.17,229.594,-0.1699999999999999,158538.4
20,kansas,2012,12,2179407.0,5.6,2012-12-01,KS,8.17,8.17,229.594,-0.1699999999999999,141818.2
21,kentucky,2012,12,3400281.0,8.0,2012-12-01,KY,8.17,8.17,229.594,-0.1699999999999999,178143.7
22,louisiana,2012,12,3514047.0,6.6,2012-12-01,LA,0.0,8.17,229.594,0.0,235384.7
23,maine,2012,12,1083895.0,7.1,2012-12-01,ME,8.45,8.17,229.594,-0.1699999999999999,53679.7
24,maryland,2012,12,4621036.0,6.8,2012-12-01,MD,8.17,8.17,229.594,-0.1699999999999999,332523.5
25,massachusetts,2012,12,5378843.0,6.7,2012-12-01,MA,9.01,8.17,229.594,-0.1899999999999995,442916.9
26,michigan,2012,12,7810081.0,9.0,2012-12-01,MI,8.34,8.17,229.594,-0.1699999999999999,422691.2
27,minnesota,2012,12,4201294.0,5.4,2012-12-01,MN,5.91,8.17,229.594,-0.1299999999999999,298328.3
28,mississippi,2012,12,2259083.0,8.6,2012-12-01,MS,0.0,8.17,229.594,0.0,100448.4
29,missouri,2012,12,4680944.0,7.0,2012-12-01,MO,8.17,8.17,229.594,-0.1699999999999999,271535.1
30,montana,2012,12,795056.0,5.5,2012-12-01,MT,4.51,8.17,229.594,-0.0899999999999998,42340.9
31,nebraska,2012,12,1415931.0,3.8,2012-12-01,NE,8.17,8.17,229.594,-0.1699999999999999,102725.9
32,nevada,2012,12,2137941.0,10.8,2012-12-01,NV,8.17,8.17,229.594,-0.1699999999999999,129312.9
33,new hampshire,2012,12,1072177.0,5.6,2012-12-01,NH,8.17,8.17,229.594,-0.1699999999999999,68498.1
34,new jersey,2012,12,6962332.0,9.2,2012-12-01,NJ,8.17,8.17,229.594,-0.1699999999999999,517195.9
35,new mexico,2012,12,1597581.0,7.0,2012-12-01,NM,8.45,8.17,229.594,-0.1699999999999999,87925.2
36,new york,2012,12,15605129.0,8.4,2012-12-01,NY,8.17,8.17,229.594,-0.1699999999999999,1328233.5
51000,new york city,2012,12,6713560.0,9.2,2012-12-01,,,,,,
37,north carolina,2012,12,7547372.0,9.4,2012-12-01,NC,8.17,8.17,229.594,-0.1699999999999999,445095.3
38,north dakota,2012,12,551094.0,3.0,2012-12-01,ND,8.17,8.17,229.594,-0.1699999999999999,51832.6
39,ohio,2012,12,9041658.0,7.4,2012-12-01,OH,8.67,8.17,229.594,0.1600000000000001,545740.1
40,oklahoma,2012,12,2907466.0,5.1,2012-12-01,OK,2.25,8.17,229.594,-0.0499999999999998,174874.4
41,oregon,2012,12,3111712.0,8.5,2012-12-01,OR,9.91,8.17,229.594,0.1400000000000005,174611.0
42,pennsylvania,2012,12,10171681.0,7.7,2012-12-01,PA,8.17,8.17,229.594,-0.1699999999999999,647925.9
44,rhode island,2012,12,849569.0,9.6,2012-12-01,RI,8.34,8.17,229.594,-0.1699999999999999,51583.0
45,south carolina,2012,12,3677820.0,8.4,2012-12-01,SC,0.0,8.17,229.594,0.0,177618.1
46,south dakota,2012,12,635283.0,3.9,2012-12-01,SD,8.17,8.17,229.594,-0.1699999999999999,43901.5
47,tennessee,2012,12,5042229.0,7.9,2012-12-01,TN,0.0,8.17,229.594,0.0,286341.5
48,texas,2012,12,19495239.0,6.5,2012-12-01,TX,8.17,8.17,229.594,-0.1699999999999999,1421180.1
49,utah,2012,12,2043202.0,4.6,2012-12-01,UT,8.17,8.17,229.594,-0.1699999999999999,129512.5
50,vermont,2012,12,512177.0,4.6,2012-12-01,VT,9.53,8.17,229.594,0.1600000000000001,29241.3
51,virginia,2012,12,6351838.0,5.7,2012-12-01,VA,8.17,8.17,229.594,-0.1699999999999999,445973.6
53,washington,2012,12,5409915.0,6.9,2012-12-01,WA,10.18,8.17,229.594,0.209999999999999,400530.6
54,west virginia,2012,12,1488239.0,7.2,2012-12-01,WV,8.17,8.17,229.594,-0.1699999999999999,70322.2
55,wisconsin,2012,12,4493010.0,6.9,2012-12-01,WI,8.17,8.17,229.594,-0.1699999999999999,277107.1
56,wyoming,2012,12,446641.0,5.2,2012-12-01,WY,5.8,8.17,229.594,-0.1200000000000001,38855.4
1,alabama,2013,1,3757648.0,7.6,2013-01-01,AL,0.0,8.05,232.957,0.0,194786.9
2,alaska,2013,1,537343.0,7.1,2013-01-01,AK,8.61,8.05,232.957,-0.120000000000001,57247.7
4,arizona,2013,1,5050211.0,8.1,2013-01-01,AZ,8.66,8.05,232.957,0.0400000000000009,278591.6
5,arkansas,2013,1,2272945.0,7.2,2013-01-01,AR,6.94,8.05,232.957,-0.0999999999999996,113227.3
6,california,2013,1,29482749.0,9.7,2013-01-01,CA,8.88,8.05,232.957,-0.129999999999999,2220389.9
37,los angeles county,2013,1,7846618.0,10.3,2013-01-01,,,,,,
8,colorado,2013,1,4032567.0,7.3,2013-01-01,CO,8.64,8.05,232.957,0.0300000000000011,292140.5
9,connecticut,2013,1,2852640.0,8.3,2013-01-01,CT,9.16,8.05,232.957,-0.129999999999999,241517.4
10,delaware,2013,1,723860.0,7.1,2013-01-01,DE,8.05,8.05,232.957,-0.1199999999999992,61716.2
11,district of columbia,2013,1,534268.0,8.7,2013-01-01,DC,9.16,8.05,232.957,-0.129999999999999,114540.1
12,florida,2013,1,15566837.0,8.0,2013-01-01,FL,8.65,8.05,232.957,0.0099999999999997,811751.7
13,georgia,2013,1,7523422.0,8.6,2013-01-01,GA,5.72,8.05,232.957,-0.08,464752.8
15,hawaii,2013,1,1070910.0,5.0,2013-01-01,HI,8.05,8.05,232.957,-0.1199999999999992,74554.9
16,idaho,2013,1,1201563.0,7.0,2013-01-01,ID,8.05,8.05,232.957,-0.1199999999999992,61835.8
17,illinois,2013,1,10014774.0,9.2,2013-01-01,IL,9.16,8.05,232.957,-0.129999999999999,741121.5
18,indiana,2013,1,5050615.0,8.2,2013-01-01,IN,8.05,8.05,232.957,-0.1199999999999992,312138.5
19,iowa,2013,1,2398438.0,4.9,2013-01-01,IA,8.05,8.05,232.957,-0.1199999999999992,162200.3
20,kansas,2013,1,2179995.0,5.6,2013-01-01,KS,8.05,8.05,232.957,-0.1199999999999992,144483.2
21,kentucky,2013,1,3402047.0,8.0,2013-01-01,KY,8.05,8.05,232.957,-0.1199999999999992,184524.4
22,louisiana,2013,1,3515759.0,6.7,2013-01-01,LA,0.0,8.05,232.957,0.0,230832.5
23,maine,2013,1,1084015.0,7.1,2013-01-01,ME,8.33,8.05,232.957,-0.1199999999999992,54470.1
24,maryland,2013,1,4623925.0,6.8,2013-01-01,MD,8.05,8.05,232.957,-0.1199999999999992,340577.6
25,massachusetts,2013,1,5383100.0,6.7,2013-01-01,MA,8.88,8.05,232.957,-0.129999999999999,454321.2
26,michigan,2013,1,7812340.0,9.0,2013-01-01,MI,8.22,8.05,232.957,-0.1199999999999992,437274.4
27,minnesota,2013,1,4203761.0,5.4,2013-01-01,MN,5.83,8.05,232.957,-0.08,311126.4
28,mississippi,2013,1,2259916.0,8.7,2013-01-01,MS,0.0,8.05,232.957,0.0,102371.0
29,missouri,2013,1,4682302.0,6.9,2013-01-01,MO,8.16,8.05,232.957,-0.0099999999999997,280571.0
30,montana,2013,1,795706.0,5.5,2013-01-01,MT,4.44,8.05,232.957,-0.0699999999999994,43687.9
31,nebraska,2013,1,1416648.0,3.8,2013-01-01,NE,8.05,8.05,232.957,-0.1199999999999992,107260.7
32,nevada,2013,1,2140368.0,10.7,2013-01-01,NV,8.05,8.05,232.957,-0.1199999999999992,132086.4
33,new hampshire,2013,1,1072588.0,5.6,2013-01-01,NH,8.05,8.05,232.957,-0.1199999999999992,70476.2
34,new jersey,2013,1,6964061.0,9.1,2013-01-01,NJ,8.05,8.05,232.957,-0.1199999999999992,534177.8
35,new mexico,2013,1,1598239.0,7.0,2013-01-01,NM,8.33,8.05,232.957,-0.1199999999999992,88756.9
36,new york,2013,1,15610658.0,8.3,2013-01-01,NY,8.05,8.05,232.957,-0.1199999999999992,1365529.0
51000,new york city,2013,1,6717524.0,9.1,2013-01-01,,,,,,
37,north carolina,2013,1,7555048.0,9.4,2013-01-01,NC,8.05,8.05,232.957,-0.1199999999999992,462268.9
38,north dakota,2013,1,552273.0,3.0,2013-01-01,ND,8.05,8.05,232.957,-0.1199999999999992,54271.0
39,ohio,2013,1,9044122.0,7.5,2013-01-01,OH,8.72,8.05,232.957,0.0500000000000007,566532.4
40,oklahoma,2013,1,2909622.0,5.2,2013-01-01,OK,2.22,8.05,232.957,-0.0299999999999998,182694.7
41,oregon,2013,1,3113662.0,8.4,2013-01-01,OR,9.94,8.05,232.957,0.0299999999999993,179527.7
42,pennsylvania,2013,1,10172653.0,7.6,2013-01-01,PA,8.05,8.05,232.957,-0.1199999999999992,668569.1
44,rhode island,2013,1,849729.0,9.6,2013-01-01,RI,8.61,8.05,232.957,0.2699999999999996,53034.1
45,south carolina,2013,1,3682101.0,8.4,2013-01-01,SC,0.0,8.05,232.957,0.0,185009.1
46,south dakota,2013,1,635838.0,3.9,2013-01-01,SD,8.05,8.05,232.957,-0.1199999999999992,45361.0
47,tennessee,2013,1,5045479.0,8.0,2013-01-01,TN,0.0,8.05,232.957,0.0,295862.7
48,texas,2013,1,19524317.0,6.5,2013-01-01,TX,8.05,8.05,232.957,-0.1199999999999992,1515195.6
49,utah,2013,1,2046163.0,4.5,2013-01-01,UT,8.05,8.05,232.957,-0.1199999999999992,135450.4
50,vermont,2013,1,512268.0,4.6,2013-01-01,VT,9.55,8.05,232.957,0.0200000000000013,29289.6
51,virginia,2013,1,6356655.0,5.6,2013-01-01,VA,8.05,8.05,232.957,-0.1199999999999992,457640.5
53,washington,2013,1,5414242.0,6.9,2013-01-01,WA,10.2,8.05,232.957,0.0199999999999995,419092.4
54,west virginia,2013,1,1487993.0,7.1,2013-01-01,WV,8.05,8.05,232.957,-0.1199999999999992,71481.5
55,wisconsin,2013,1,4494635.0,6.9,2013-01-01,WI,8.05,8.05,232.957,-0.1199999999999992,284270.9
56,wyoming,2013,1,446965.0,5.1,2013-01-01,WY,5.72,8.05,232.957,-0.08,39289.8
1,alabama,2013,2,3758678.0,7.6,2013-02-01,AL,0.0,8.05,232.957,0.0,194786.9
2,alaska,2013,2,537489.0,7.0,2013-02-01,AK,8.61,8.05,232.957,-0.120000000000001,57247.7
4,arizona,2013,2,5055713.0,8.1,2013-02-01,AZ,8.66,8.05,232.957,0.0400000000000009,278591.6
5,arkansas,2013,2,2273256.0,7.2,2013-02-01,AR,6.94,8.05,232.957,-0.0999999999999996,113227.3
6,california,2013,2,29506019.0,9.5,2013-02-01,CA,8.88,8.05,232.957,-0.129999999999999,2220389.9
37,los angeles county,2013,2,7852047.0,10.3,2013-02-01,,,,,,
8,colorado,2013,2,4037908.0,7.2,2013-02-01,CO,8.64,8.05,232.957,0.0300000000000011,292140.5
9,connecticut,2013,2,2852925.0,8.3,2013-02-01,CT,9.16,8.05,232.957,-0.129999999999999,241517.4
10,delaware,2013,2,724430.0,7.0,2013-02-01,DE,8.05,8.05,232.957,-0.1199999999999992,61716.2
11,district of columbia,2013,2,535108.0,8.7,2013-02-01,DC,9.16,8.05,232.957,-0.129999999999999,114540.1
12,florida,2013,2,15582898.0,8.0,2013-02-01,FL,8.65,8.05,232.957,0.0099999999999997,811751.7
13,georgia,2013,2,7528788.0,8.6,2013-02-01,GA,5.72,8.05,232.957,-0.08,464752.8
15,hawaii,2013,2,1071588.0,4.9,2013-02-01,HI,8.05,8.05,232.957,-0.1199999999999992,74554.9
16,idaho,2013,2,1202567.0,7.0,2013-02-01,ID,8.05,8.05,232.957,-0.1199999999999992,61835.8
17,illinois,2013,2,10015870.0,9.3,2013-02-01,IL,9.16,8.05,232.957,-0.129999999999999,741121.5
18,indiana,2013,2,5052297.0,8.2,2013-02-01,IN,8.05,8.05,232.957,-0.1199999999999992,312138.5
19,iowa,2013,2,2399210.0,4.9,2013-02-01,IA,8.05,8.05,232.957,-0.1199999999999992,162200.3
20,kansas,2013,2,2180283.0,5.5,2013-02-01,KS,8.05,8.05,232.957,-0.1199999999999992,144483.2
21,kentucky,2013,2,3403390.0,8.0,2013-02-01,KY,8.05,8.05,232.957,-0.1199999999999992,184524.4
22,louisiana,2013,2,3517123.0,6.8,2013-02-01,LA,0.0,8.05,232.957,0.0,230832.5
23,maine,2013,2,1083932.0,7.0,2013-02-01,ME,8.33,8.05,232.957,-0.1199999999999992,54470.1
24,maryland,2013,2,4626344.0,6.8,2013-02-01,MD,8.05,8.05,232.957,-0.1199999999999992,340577.6
25,massachusetts,2013,2,5386735.0,6.8,2013-02-01,MA,8.88,8.05,232.957,-0.129999999999999,454321.2
26,michigan,2013,2,7813604.0,9.0,2013-02-01,MI,8.22,8.05,232.957,-0.1199999999999992,437274.4
27,minnesota,2013,2,4205765.0,5.3,2013-02-01,MN,5.83,8.05,232.957,-0.08,311126.4
28,mississippi,2013,2,2260438.0,8.7,2013-02-01,MS,0.0,8.05,232.957,0.0,102371.0
29,missouri,2013,2,4682883.0,6.9,2013-02-01,MO,8.16,8.05,232.957,-0.0099999999999997,280571.0
30,montana,2013,2,796277.0,5.5,2013-02-01,MT,4.44,8.05,232.957,-0.0699999999999994,43687.9
31,nebraska,2013,2,1417132.0,3.8,2013-02-01,NE,8.05,8.05,232.957,-0.1199999999999992,107260.7
32,nevada,2013,2,2142588.0,10.6,2013-02-01,NV,8.05,8.05,232.957,-0.1199999999999992,132086.4
33,new hampshire,2013,2,1072862.0,5.5,2013-02-01,NH,8.05,8.05,232.957,-0.1199999999999992,70476.2
34,new jersey,2013,2,6964965.0,9.0,2013-02-01,NJ,8.05,8.05,232.957,-0.1199999999999992,534177.8
35,new mexico,2013,2,1598702.0,7.0,2013-02-01,NM,8.33,8.05,232.957,-0.1199999999999992,88756.9
36,new york,2013,2,15614322.0,8.2,2013-02-01,NY,8.05,8.05,232.957,-0.1199999999999992,1365529.0
51000,new york city,2013,2,6720796.0,9.1,2013-02-01,,,,,,
37,north carolina,2013,2,7561511.0,9.1,2013-02-01,NC,8.05,8.05,232.957,-0.1199999999999992,462268.9
38,north dakota,2013,2,553397.0,3.0,2013-02-01,ND,8.05,8.05,232.957,-0.1199999999999992,54271.0
39,ohio,2013,2,9045438.0,7.6,2013-02-01,OH,8.72,8.05,232.957,0.0500000000000007,566532.4
40,oklahoma,2013,2,2911344.0,5.2,2013-02-01,OK,2.22,8.05,232.957,-0.0299999999999998,182694.7
41,oregon,2013,2,3115248.0,8.3,2013-02-01,OR,9.94,8.05,232.957,0.0299999999999993,179527.7
42,pennsylvania,2013,2,10172294.0,7.5,2013-02-01,PA,8.05,8.05,232.957,-0.1199999999999992,668569.1
44,rhode island,2013,2,849823.0,9.5,2013-02-01,RI,8.61,8.05,232.957,0.2699999999999996,53034.1
45,south carolina,2013,2,3685529.0,8.3,2013-02-01,SC,0.0,8.05,232.957,0.0,185009.1
46,south dakota,2013,2,636282.0,3.8,2013-02-01,SD,8.05,8.05,232.957,-0.1199999999999992,45361.0
47,tennessee,2013,2,5048169.0,8.0,2013-02-01,TN,0.0,8.05,232.957,0.0,295862.7
48,texas,2013,2,19550750.0,6.6,2013-02-01,TX,8.05,8.05,232.957,-0.1199999999999992,1515195.6
49,utah,2013,2,2048975.0,4.4,2013-02-01,UT,8.05,8.05,232.957,-0.1199999999999992,135450.4
50,vermont,2013,2,512289.0,4.6,2013-02-01,VT,9.55,8.05,232.957,0.0200000000000013,29289.6
51,virginia,2013,2,6360904.0,5.6,2013-02-01,VA,8.05,8.05,232.957,-0.1199999999999992,457640.5
53,washington,2013,2,5418035.0,6.7,2013-02-01,WA,10.2,8.05,232.957,0.0199999999999995,419092.4
54,west virginia,2013,2,1487540.0,6.9,2013-02-01,WV,8.05,8.05,232.957,-0.1199999999999992,71481.5
55,wisconsin,2013,2,4495713.0,6.9,2013-02-01,WI,8.05,8.05,232.957,-0.1199999999999992,284270.9
56,wyoming,2013,2,447276.0,5.0,2013-02-01,WY,5.72,8.05,232.957,-0.08,39289.8
1,alabama,2013,3,3759971.0,7.5,2013-03-01,AL,0.0,8.05,232.957,0.0,194786.9
2,alaska,2013,3,537668.0,7.0,2013-03-01,AK,8.61,8.05,232.957,-0.120000000000001,57247.7
4,arizona,2013,3,5061297.0,8.0,2013-03-01,AZ,8.66,8.05,232.957,0.0400000000000009,278591.6
5,arkansas,2013,3,2273760.0,7.2,2013-03-01,AR,6.94,8.05,232.957,-0.0999999999999996,113227.3
6,california,2013,3,29528672.0,9.4,2013-03-01,CA,8.88,8.05,232.957,-0.129999999999999,2220389.9
37,los angeles county,2013,3,7857778.0,10.2,2013-03-01,,,,,,
8,colorado,2013,3,4043296.0,7.1,2013-03-01,CO,8.64,8.05,232.957,0.0300000000000011,292140.5
9,connecticut,2013,3,2853432.0,8.2,2013-03-01,CT,9.16,8.05,232.957,-0.129999999999999,241517.4
10,delaware,2013,3,725014.0,7.0,2013-03-01,DE,8.05,8.05,232.957,-0.1199999999999992,61716.2
11,district of columbia,2013,3,535975.0,8.7,2013-03-01,DC,9.16,8.05,232.957,-0.129999999999999,114540.1
12,florida,2013,3,15599379.0,7.9,2013-03-01,FL,8.65,8.05,232.957,0.0099999999999997,811751.7
13,georgia,2013,3,7534514.0,8.5,2013-03-01,GA,5.72,8.05,232.957,-0.08,464752.8
15,hawaii,2013,3,1071995.0,4.9,2013-03-01,HI,8.05,8.05,232.957,-0.1199999999999992,74554.9
16,idaho,2013,3,1203694.0,7.0,2013-03-01,ID,8.05,8.05,232.957,-0.1199999999999992,61835.8
17,illinois,2013,3,10017644.0,9.3,2013-03-01,IL,9.16,8.05,232.957,-0.129999999999999,741121.5
18,indiana,2013,3,5054512.0,8.1,2013-03-01,IN,8.05,8.05,232.957,-0.1199999999999992,312138.5
19,iowa,2013,3,2400220.0,4.9,2013-03-01,IA,8.05,8.05,232.957,-0.1199999999999992,162200.3
20,kansas,2013,3,2180605.0,5.5,2013-03-01,KS,8.05,8.05,232.957,-0.1199999999999992,144483.2
21,kentucky,2013,3,3404973.0,8.0,2013-03-01,KY,8.05,8.05,232.957,-0.1199999999999992,184524.4
22,louisiana,2013,3,3518645.0,6.8,2013-03-01,LA,0.0,8.05,232.957,0.0,230832.5
23,maine,2013,3,1084035.0,7.0,2013-03-01,ME,8.33,8.05,232.957,-0.1199999999999992,54470.1
24,maryland,2013,3,4628785.0,6.7,2013-03-01,MD,8.05,8.05,232.957,-0.1199999999999992,340577.6
25,massachusetts,2013,3,5390711.0,6.8,2013-03-01,MA,8.88,8.05,232.957,-0.129999999999999,454321.2
26,michigan,2013,3,7815609.0,8.9,2013-03-01,MI,8.22,8.05,232.957,-0.1199999999999992,437274.4
27,minnesota,2013,3,4208174.0,5.2,2013-03-01,MN,5.83,8.05,232.957,-0.08,311126.4
28,mississippi,2013,3,2261049.0,8.7,2013-03-01,MS,0.0,8.05,232.957,0.0,102371.0
29,missouri,2013,3,4683981.0,6.9,2013-03-01,MO,8.16,8.05,232.957,-0.0099999999999997,280571.0
30,montana,2013,3,796883.0,5.5,2013-03-01,MT,4.44,8.05,232.957,-0.0699999999999994,43687.9
31,nebraska,2013,3,1417718.0,3.8,2013-03-01,NE,8.05,8.05,232.957,-0.1199999999999992,107260.7
32,nevada,2013,3,2144822.0,10.5,2013-03-01,NV,8.05,8.05,232.957,-0.1199999999999992,132086.4
33,new hampshire,2013,3,1073254.0,5.5,2013-03-01,NH,8.05,8.05,232.957,-0.1199999999999992,70476.2
34,new jersey,2013,3,6966158.0,8.9,2013-03-01,NJ,8.05,8.05,232.957,-0.1199999999999992,534177.8
35,new mexico,2013,3,1599082.0,6.9,2013-03-01,NM,8.33,8.05,232.957,-0.1199999999999992,88756.9
36,new york,2013,3,15618567.0,8.1,2013-03-01,NY,8.05,8.05,232.957,-0.1199999999999992,1365529.0
51000,new york city,2013,3,6724376.0,9.0,2013-03-01,,,,,,
37,north carolina,2013,3,7567949.0,8.8,2013-03-01,NC,8.05,8.05,232.957,-0.1199999999999992,462268.9
38,north dakota,2013,3,554566.0,3.0,2013-03-01,ND,8.05,8.05,232.957,-0.1199999999999992,54271.0
39,ohio,2013,3,9047646.0,7.6,2013-03-01,OH,8.72,8.05,232.957,0.0500000000000007,566532.4
40,oklahoma,2013,3,2913218.0,5.2,2013-03-01,OK,2.22,8.05,232.957,-0.0299999999999998,182694.7
41,oregon,2013,3,3117028.0,8.2,2013-03-01,OR,9.94,8.05,232.957,0.0299999999999993,179527.7
42,pennsylvania,2013,3,10172856.0,7.4,2013-03-01,PA,8.05,8.05,232.957,-0.1199999999999992,668569.1
44,rhode island,2013,3,849916.0,9.5,2013-03-01,RI,8.61,8.05,232.957,0.2699999999999996,53034.1
45,south carolina,2013,3,3689192.0,8.1,2013-03-01,SC,0.0,8.05,232.957,0.0,185009.1
46,south dakota,2013,3,636784.0,3.8,2013-03-01,SD,8.05,8.05,232.957,-0.1199999999999992,45361.0
47,tennessee,2013,3,5051173.0,8.0,2013-03-01,TN,0.0,8.05,232.957,0.0,295862.7
48,texas,2013,3,19577084.0,6.5,2013-03-01,TX,8.05,8.05,232.957,-0.1199999999999992,1515195.6
49,utah,2013,3,2051950.0,4.4,2013-03-01,UT,8.05,8.05,232.957,-0.1199999999999992,135450.4
50,vermont,2013,3,512344.0,4.6,2013-03-01,VT,9.55,8.05,232.957,0.0200000000000013,29289.6
51,virginia,2013,3,6364931.0,5.6,2013-03-01,VA,8.05,8.05,232.957,-0.1199999999999992,457640.5
53,washington,2013,3,5421904.0,6.7,2013-03-01,WA,10.2,8.05,232.957,0.0199999999999995,419092.4
54,west virginia,2013,3,1487252.0,6.8,2013-03-01,WV,8.05,8.05,232.957,-0.1199999999999992,71481.5
55,wisconsin,2013,3,4497218.0,6.9,2013-03-01,WI,8.05,8.05,232.957,-0.1199999999999992,284270.9
56,wyoming,2013,3,447597.0,4.9,2013-03-01,WY,5.72,8.05,232.957,-0.08,39289.8
1,alabama,2013,4,3761425.0,7.4,2013-04-01,AL,0.0,8.05,232.957,0.0,194786.9
2,alaska,2013,4,537746.0,7.0,2013-04-01,AK,8.61,8.05,232.957,-0.120000000000001,57247.7
4,arizona,2013,4,5067183.0,8.0,2013-04-01,AZ,8.66,8.05,232.957,0.0400000000000009,278591.6
5,arkansas,2013,4,2274396.0,7.2,2013-04-01,AR,6.94,8.05,232.957,-0.0999999999999996,113227.3
6,california,2013,4,29553252.0,9.3,2013-04-01,CA,8.88,8.05,232.957,-0.129999999999999,2220389.9
37,los angeles county,2013,4,7863789.0,10.1,2013-04-01,,,,,,
8,colorado,2013,4,4048786.0,7.0,2013-04-01,CO,8.64,8.05,232.957,0.0300000000000011,292140.5
9,connecticut,2013,4,2854082.0,8.2,2013-04-01,CT,9.16,8.05,232.957,-0.129999999999999,241517.4
10,delaware,2013,4,725670.0,6.9,2013-04-01,DE,8.05,8.05,232.957,-0.1199999999999992,61716.2
11,district of columbia,2013,4,536873.0,8.6,2013-04-01,DC,9.16,8.05,232.957,-0.129999999999999,114540.1
12,florida,2013,4,15616676.0,7.8,2013-04-01,FL,8.65,8.05,232.957,0.0099999999999997,811751.7
13,georgia,2013,4,7540542.0,8.4,2013-04-01,GA,5.72,8.05,232.957,-0.08,464752.8
15,hawaii,2013,4,1072314.0,4.8,2013-04-01,HI,8.05,8.05,232.957,-0.1199999999999992,74554.9
16,idaho,2013,4,1204876.0,7.0,2013-04-01,ID,8.05,8.05,232.957,-0.1199999999999992,61835.8
17,illinois,2013,4,10020076.0,9.3,2013-04-01,IL,9.16,8.05,232.957,-0.129999999999999,741121.5
18,indiana,2013,4,5056968.0,8.0,2013-04-01,IN,8.05,8.05,232.957,-0.1199999999999992,312138.5
19,iowa,2013,4,2401380.0,4.9,2013-04-01,IA,8.05,8.05,232.957,-0.1199999999999992,162200.3
20,kansas,2013,4,2180991.0,5.4,2013-04-01,KS,8.05,8.05,232.957,-0.1199999999999992,144483.2
21,kentucky,2013,4,3406648.0,8.0,2013-04-01,KY,8.05,8.05,232.957,-0.1199999999999992,184524.4
22,louisiana,2013,4,3520231.0,6.7,2013-04-01,LA,0.0,8.05,232.957,0.0,230832.5
23,maine,2013,4,1084137.0,6.9,2013-04-01,ME,8.33,8.05,232.957,-0.1199999999999992,54470.1
24,maryland,2013,4,4631489.0,6.7,2013-04-01,MD,8.05,8.05,232.957,-0.1199999999999992,340577.6
25,massachusetts,2013,4,5395058.0,6.8,2013-04-01,MA,8.88,8.05,232.957,-0.129999999999999,454321.2
26,michigan,2013,4,7818028.0,8.9,2013-04-01,MI,8.22,8.05,232.957,-0.1199999999999992,437274.4
27,minnesota,2013,4,4210788.0,5.2,2013-04-01,MN,5.83,8.05,232.957,-0.08,311126.4
28,mississippi,2013,4,2261758.0,8.7,2013-04-01,MS,0.0,8.05,232.957,0.0,102371.0
29,missouri,2013,4,4685292.0,6.9,2013-04-01,MO,8.16,8.05,232.957,-0.0099999999999997,280571.0
30,montana,2013,4,797508.0,5.5,2013-04-01,MT,4.44,8.05,232.957,-0.0699999999999994,43687.9
31,nebraska,2013,4,1418345.0,3.8,2013-04-01,NE,8.05,8.05,232.957,-0.1199999999999992,107260.7
32,nevada,2013,4,2147154.0,10.4,2013-04-01,NV,8.05,8.05,232.957,-0.1199999999999992,132086.4
33,new hampshire,2013,4,1073702.0,5.4,2013-04-01,NH,8.05,8.05,232.957,-0.1199999999999992,70476.2
34,new jersey,2013,4,6967792.0,8.8,2013-04-01,NJ,8.05,8.05,232.957,-0.1199999999999992,534177.8
