county_fips,year,d_votes,r_votes
31017,2004,15.464512406231968,82.28505481823427
31017,2008,19.8468410976388,77.08998085513721
31017,2012,14.405144694533762,83.72990353697749
31017,2016,9.580463368816531,86.72510958046337
31017,2020,11.375818939845146,87.55211435378202
31019,2000,23.85638782577,72.48040823765264
31019,2004,22.0335339638865,76.42949269131556
31019,2008,30.4099932618048,67.88472502980356
31019,2012,27.5792936822084,69.75787796226804
31019,2016,22.542477164087273,68.9526243551517
31019,2020,26.919326804866678,70.54135402094197
31021,2000,36.05542452830189,60.613207547169814
31021,2004,34.6782988004362,64.04034896401308
31021,2008,41.71833480956599,56.30351343371716
31021,2012,38.25185185185185,60.11851851851851
31021,2016,26.138279932546375,66.52613827993254
31021,2020,28.491021173948006,69.15036183328867
31023,2000,26.854754440961337,68.91327063740856
31023,2004,25.62380038387716,72.36084452975048
31023,2008,30.99765563948945,66.60588694972648
31023,2012,27.079554288675823,70.95102358123866
31023,2016,17.357447877417734,77.34237628736498
31023,2020,19.4086260560249,78.74610938194753
31025,2000,35.56420233463035,59.766536964980546
31025,2004,31.390406800242864,67.33454766241651
31025,2008,39.209701369410986,58.73618214816037
31025,2012,35.85385878489327,62.03612479474548
31025,2016,26.938838629861593,65.3521997989639
31025,2020,30.99319549856059,66.21957602721801
31027,2000,24.877020379479973,70.01639728273601
31027,2004,23.875661375661377,74.66931216931218
31027,2008,28.509822712026832,69.76521322472449
31027,2012,22.104291647438856,75.63451776649747
31027,2016,12.918552036199097,79.90950226244344
31027,2020,14.511609287429945,83.54683746997597
31029,2000,16.32,80.26666666666667
31029,2004,15.306639635073493,83.73035985808414
31029,2008,18.492407809110627,80.09761388286334
31029,2012,13.604713444027853,84.84199250133905
31029,2016,9.009483667017912,86.82824025289779
31029,2020,11.339688911189162,87.30556949322629
31031,2000,15.665612925886899,81.5595363540569
31031,2004,15.877712031558186,82.47863247863248
31031,2008,19.581562602157568,77.14939522719844
31031,2012,14.229765013054829,83.45300261096605
31031,2016,10.166773572803079,84.12443874278384
31031,2020,11.424196018376723,87.10566615620215
31033,2000,20.16244624940277,76.61251791686574
31033,2004,18.815844922039613,79.87779182469448
31033,2008,24.240545567265965,73.81690431907418
31033,2012,23.316842331684235,74.18799741879974
31033,2016,15.092337083421778,77.7966461473148
